"source","dest","action","shDest","verified"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102250\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102250\mypy.log","novapolis-dev\archive\reports\mypy_DD7F77F2.log","MOVED","DD7F77F2CB5479555F89B1040955F3CA78786EC0D853722EED04BCD9179D3F44","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102250\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102250\pytest.log","novapolis-dev\archive\reports\pytest_5FA2262C.log","MOVED","5FA2262CD09A0D31836B5AAA5C52DB34B4F6A5023500583CE91DC80203961362","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102250\ruff.log","novapolis-dev\archive\reports\ruff_621E021E.log","MOVED","621E021E486ACF98BC9BA3BC850048672B117DA44AD47DC91F4BB39B27F96ABE","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102250\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102709\black.log","novapolis-dev\archive\reports\black_40CB1A36.log","MOVED","40CB1A3624B30565F62CD13F4337175E365098A3F2943438ED968B308AA76581","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102709\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102709\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102709\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102709\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102709\mypy.log","novapolis-dev\archive\reports\mypy_DD7F77F2.log","MOVED","DD7F77F2CB5479555F89B1040955F3CA78786EC0D853722EED04BCD9179D3F44","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102709\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102709\pytest.log","novapolis-dev\archive\reports\pytest_BF354FCA.log","MOVED","BF354FCA7F9A531E8BE84EE3AF636760A9B0F874B46567F61F2924B6A48BF0F0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102709\ruff.log","novapolis-dev\archive\reports\ruff_60F69CFD.log","MOVED","60F69CFD1AE055BA68D5DCF868A5EFA5556012428113B427D2B9C0B702CCF72E","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_102709\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_105447\black.log","novapolis-dev\archive\reports\black_B2124C32.log","MOVED","B2124C32BA3527667BA214EA1C947F33EB13FD274EAC15C2FE3949E144C88C80","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_105447\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_105447\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_105447\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_105447\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_105447\mypy.log","novapolis-dev\archive\reports\mypy_DD7F77F2.log","MOVED","DD7F77F2CB5479555F89B1040955F3CA78786EC0D853722EED04BCD9179D3F44","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_105447\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_105447\pytest.log","novapolis-dev\archive\reports\pytest_9756C708.log","MOVED","9756C708AACCB41160D194AF187601B94A0D38B3DA65E4BFA8CC09CB43B1EACC","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_105447\ruff.log","novapolis-dev\archive\reports\ruff_A2FCD263.log","MOVED","A2FCD2639E2C74C637A4A6BD2F853E5E094F39D0690FD08D7F5FE7AC4AFE2D8E","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_105447\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_110532\black.log","novapolis-dev\archive\reports\black_27CC5F2C.log","MOVED","27CC5F2C84D7405E667958B0B297F3372BD32626ED259C139EE6F37C7A0D882D","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_110532\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_110532\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_110532\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_110532\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_110532\mypy.log","novapolis-dev\archive\reports\mypy_AEC5CF8F.log","MOVED","AEC5CF8FDE9A44920C84EE6E25CA4F232D89257A256EC279AF871A042762C6D9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_110532\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_110532\pytest.log","novapolis-dev\archive\reports\pytest_4722BD92.log","MOVED","4722BD92BB5FA76F311317933F8BBD44CA07BBA734B7C3AADBD13A1D44030D87","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_110532\ruff.log","novapolis-dev\archive\reports\ruff_9B385890.log","MOVED","9B3858908ECA7563C19B1DF04B9E7B58540FEA114F76D6EE0E6F0B1FAA0562A9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_110532\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111019\black.log","novapolis-dev\archive\reports\black_14D5F34A.log","MOVED","14D5F34A6071522C2722491508B8EF917C9E7A71378EA764B64F9C2CAFBCD8A3","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111019\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111019\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111019\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111019\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111019\mypy.log","novapolis-dev\archive\reports\mypy_AEC5CF8F.log","MOVED","AEC5CF8FDE9A44920C84EE6E25CA4F232D89257A256EC279AF871A042762C6D9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111019\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111019\pytest.log","novapolis-dev\archive\reports\pytest_E214A119.log","MOVED","E214A119B7550C1853F00AD39AEFCAE0B03986BF2756521F56ABE9717EC295E6","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111019\ruff.log","novapolis-dev\archive\reports\ruff_28F4A196.log","MOVED","28F4A1967FBBCECB4BD0A963E54EEF74DC23C3669CDA25B8DC59048D9150226C","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111019\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111420\black.log","novapolis-dev\archive\reports\black_6BD5AE97.log","MOVED","6BD5AE97BAE05D4B8A683A4B683A7B8173EB1B4DE9FD27D978CF83297EFB94B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111420\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111420\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111420\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111420\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111420\mypy.log","novapolis-dev\archive\reports\mypy_3DDE993D.log","MOVED","3DDE993D0A03F3F09A08092BCB14F2EB41B64455ECF2AB9BC1C84E46F0B4CDD7","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111420\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111420\pytest.log","novapolis-dev\archive\reports\pytest_5CDAB7B4.log","MOVED","5CDAB7B46B941AAEC02E42FFF998CBA21959DAB594D3732B6D3D6E0F5AD786DB","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111420\ruff.log","novapolis-dev\archive\reports\ruff_28F4A196.log","MOVED","28F4A1967FBBCECB4BD0A963E54EEF74DC23C3669CDA25B8DC59048D9150226C","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_111420\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_122112\black.log","novapolis-dev\archive\reports\black_6BD5AE97.log","MOVED","6BD5AE97BAE05D4B8A683A4B683A7B8173EB1B4DE9FD27D978CF83297EFB94B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_122112\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_122112\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_122112\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_122112\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_122112\mypy.log","novapolis-dev\archive\reports\mypy_3DDE993D.log","MOVED","3DDE993D0A03F3F09A08092BCB14F2EB41B64455ECF2AB9BC1C84E46F0B4CDD7","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_122112\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_122112\pytest.log","novapolis-dev\archive\reports\pytest_6E4447AE.log","MOVED","6E4447AEDB82C8BEE96F1F09588D246E4D1BFE89EEF4AC4848CE68D79B60C906","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_122112\ruff.log","novapolis-dev\archive\reports\ruff_28F4A196.log","MOVED","28F4A1967FBBCECB4BD0A963E54EEF74DC23C3669CDA25B8DC59048D9150226C","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_122112\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123004\black.log","novapolis-dev\archive\reports\black_DE55FA29.log","MOVED","DE55FA297903779B9D54F28F2EF94A7F55FA37171D46CEE51EFE1557444B5D05","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123004\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123004\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123004\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123004\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123004\mypy.log","novapolis-dev\archive\reports\mypy_3DDE993D.log","MOVED","3DDE993D0A03F3F09A08092BCB14F2EB41B64455ECF2AB9BC1C84E46F0B4CDD7","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123004\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123004\pytest.log","novapolis-dev\archive\reports\pytest_8C67E475.log","MOVED","8C67E475DB87C079994555E4CECBDF6BAF3DDC5CD0C6BA24AF879CE38A376F4C","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123004\ruff.log","novapolis-dev\archive\reports\ruff_11B319E8.log","MOVED","11B319E840CBD7F8F101BA0B7976C49E6EDD0BA871AA72DBA48E194CB694F501","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123004\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123551\black.log","novapolis-dev\archive\reports\black_DE55FA29.log","MOVED","DE55FA297903779B9D54F28F2EF94A7F55FA37171D46CEE51EFE1557444B5D05","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123551\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123551\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123551\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123551\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123551\mypy.log","novapolis-dev\archive\reports\mypy_3DDE993D.log","MOVED","3DDE993D0A03F3F09A08092BCB14F2EB41B64455ECF2AB9BC1C84E46F0B4CDD7","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123551\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123551\pytest.log","novapolis-dev\archive\reports\pytest_BEE0DBDD.log","MOVED","BEE0DBDD69CF585C5306F2395FD837E0EB377A11B44F2786AA7FEFEE61CC3B82","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123551\ruff.log","novapolis-dev\archive\reports\ruff_CD25CBBE.log","MOVED","CD25CBBEEA6DE43BE24A69D37F855FB7367EB834EBD239A886346907B59BB861","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_123551\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_124430\black.log","novapolis-dev\archive\reports\black_DE55FA29.log","MOVED","DE55FA297903779B9D54F28F2EF94A7F55FA37171D46CEE51EFE1557444B5D05","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_124430\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_124430\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_124430\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_124430\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_124430\mypy.log","novapolis-dev\archive\reports\mypy_3DDE993D.log","MOVED","3DDE993D0A03F3F09A08092BCB14F2EB41B64455ECF2AB9BC1C84E46F0B4CDD7","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_124430\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_124430\pytest.log","novapolis-dev\archive\reports\pytest_2EB3EB01.log","MOVED","2EB3EB0152B47BF991F8B7F2BE985010879476962639CD347E0385EF5D66F730","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_124430\ruff.log","novapolis-dev\archive\reports\ruff_CD25CBBE.log","MOVED","CD25CBBEEA6DE43BE24A69D37F855FB7367EB834EBD239A886346907B59BB861","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_124430\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_130717\black.log","novapolis-dev\archive\reports\black_DE55FA29.log","MOVED","DE55FA297903779B9D54F28F2EF94A7F55FA37171D46CEE51EFE1557444B5D05","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_130717\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_130717\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_130717\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_130717\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_130717\mypy.log","novapolis-dev\archive\reports\mypy_3DDE993D.log","MOVED","3DDE993D0A03F3F09A08092BCB14F2EB41B64455ECF2AB9BC1C84E46F0B4CDD7","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_130717\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_130717\pytest.log","novapolis-dev\archive\reports\pytest_14F1926A.log","MOVED","14F1926A1BE824F056BD1C687D222DAC03D62F20D94C6400DF74F825ED134C57","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_130717\ruff.log","novapolis-dev\archive\reports\ruff_CD25CBBE.log","MOVED","CD25CBBEEA6DE43BE24A69D37F855FB7367EB834EBD239A886346907B59BB861","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_130717\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142224\black.log","novapolis-dev\archive\reports\black_DE55FA29.log","MOVED","DE55FA297903779B9D54F28F2EF94A7F55FA37171D46CEE51EFE1557444B5D05","True"
